INDEX,SCHEDNUM,SITUS_CITY,SITUS_STATE,APPRAISED_TOTAL_VALUE,D_CLASS_CN,SALE_YEAR,SALE_PRICE
111130,6.20119E+11,DENVER,CO,258400,RESIDENTIAL-CONDOMINIUM,2017,216000
111131,5.14306E+11,DENVER,CO,681700,SFR Grade B w/RK,2017,575000
111134,5.22727E+11,DENVER,CO,414400,RESIDENTIAL-CONDOMINIUM,2017,0
111135,6.19221E+11,DENVER,CO,630900,"SFR Grade C, D, or E, w/RK",2017,605000
111137,5.36205E+11,DENVER,CO,764800,SFR Grade B,2017,720000
111138,15220023000,DENVER,CO,501700,SFR Grade C,2017,416545
111140,5.29414E+11,DENVER,CO,374000,SFR Grade C,2017,260000
111143,5.01504E+11,DENVER,CO,712100,"SFR Grade C, D, or E, w/RK",2017,627000
111168,6.31322E+11,DENVER,CO,892300,SFR Grade B,2017,6
111173,2.26543E+11,DENVER,CO,363200,RESIDENTIAL-ROWHOUSE,2017,290000
111196,9.11111E+11,DENVER,CO,1500,RESIDENTIAL-CONDOMINIUM,2017,10
111205,5.08628E+11,DENVER,CO,331300,SFR Grade C,2017,10
111206,6.312E+11,DENVER,CO,293700,RESIDENTIAL-CONDOMINIUM,2017,309900
111252,5.16205E+11,DENVER,CO,393700,"SFR Grade C, D, or E, w/RK",2017,333500
111255,1.10318E+11,DENVER,CO,767800,SFR Grade B,2017,130000
111299,5.11129E+11,DENVER,CO,2364900,SFR Grade A,2017,2095000
111341,15209017000,DENVER,CO,385700,SFR Grade C,2017,330000
111346,1.32302E+11,DENVER,CO,1241600,SFR Grade B,2017,900000
111349,6.16102E+11,DENVER,CO,176200,RESIDENTIAL-CONDOMINIUM,2017,160000
111355,5.03918E+11,DENVER,CO,303300,RESIDENTIAL-CONDOMINIUM,2017,10
111360,6.27402E+11,DENVER,CO,146200,RESIDENTIAL-CONDOMINIUM,2017,0
111382,1.31328E+11,DENVER,CO,5973100,RESIDENTIAL-APARTMENT,2017,4500000
111401,2.34114E+11,DENVER,CO,477600,RESIDENTIAL-ROWHOUSE,2017,469000
111402,5.18309E+11,DENVER,CO,347000,RESIDENTIAL-ROWHOUSE,2017,294000
111420,23406010000,DENVER,CO,344300,SFR Grade C,2017,282000
111426,2.20221E+11,DENVER,CO,1392200,SFR Grade A,2017,1300000
111427,6.19105E+11,DENVER,CO,500200,SFR Grade B,2017,448000
111428,6.34105E+11,DENVER,CO,391000,RESIDENTIAL-CONDOMINIUM,2017,1
111434,5.27103E+11,DENVER,CO,986500,SFR Grade C,2017,0
111448,6.06213E+11,DENVER,CO,1239400,SFR Grade B w/RK,2017,1250000
111449,1.10305E+11,DENVER,CO,531100,RESIDENTIAL-ROWHOUSE,2017,468270
111471,5.06616E+11,DENVER,CO,288100,RESIDENTIAL-ROWHOUSE,2017,205000
111487,6.06221E+11,DENVER,CO,513800,SFR Grade B,2017,0
111488,5.18428E+11,DENVER,CO,332200,RESIDENTIAL-ROWHOUSE,2017,0
111501,5.27412E+11,DENVER,CO,1065700,INDUSTRIAL-WAREHOUSE,2017,1000000
111523,6.15307E+11,DENVER,CO,204800,RESIDENTIAL-CONDOMINIUM,2017,202900
111567,5.20108E+11,DENVER,CO,380000,"SFR Grade C, D, or E, w/RK",2017,344100
111582,6.06112E+11,DENVER,CO,745700,SFR Grade C,2017,677000
111598,2.34128E+11,DENVER,CO,440000,RESIDENTIAL-CONDOMINIUM,2017,380000
111620,5.17405E+11,DENVER,CO,389500,SFR Grade C,2017,10
111623,7.06119E+11,DENVER,CO,444800,SFR Grade C,2017,312500
111635,6.32431E+11,DENVER,CO,197300,RESIDENTIAL-CONDOMINIUM,2017,155000
111638,2.3212E+11,DENVER,CO,535200,RESIDENTIAL-ROWHOUSE,2017,491808
111654,15231002000,DENVER,CO,419500,SFR Grade C,2017,361784
111662,5.10322E+11,DENVER,CO,590700,SFR Grade C,2017,517500
111668,1.15206E+11,DENVER,CO,699500,RESIDENTIAL-ROWHOUSE,2017,596809
111684,5.11403E+11,DENVER,CO,280300,RESIDENTIAL-CONDOMINIUM,2017,268000
111696,5.12229E+11,DENVER,CO,1690600,RESIDENTIAL-CONDOMINIUM,2017,1837500
111705,5.14318E+11,DENVER,CO,1000500,"SFR Grade C, D, or E, w/RK",2017,890000
111721,15427013000,DENVER,CO,394200,SFR Grade C,2017,338575
111762,5.01514E+11,DENVER,CO,975600,SFR Grade C,2017,810000
111771,2.171E+11,DENVER,CO,253800,RESIDENTIAL-CONDOMINIUM,2017,218108
111776,7.05115E+11,DENVER,CO,761700,SFR Grade B w/RK,2017,698000
111782,7.04105E+11,DENVER,CO,749600,SFR Grade B,2017,565000
111783,5.0612E+11,DENVER,CO,436500,RESIDENTIAL-ROWHOUSE,2017,432290
111805,1.29103E+11,DENVER,CO,376700,"SFR Grade C, D, or E, w/RK",2017,408000
111851,5.25405E+11,DENVER,CO,1339100,SFR Grade B w/RK,2017,1115000
111886,5.12513E+11,DENVER,CO,788800,RESIDENTIAL-CONDOMINIUM,2017,776200
111962,5.19121E+11,DENVER,CO,335100,"SFR Grade C, D, or E, w/RK",2017,300000
111983,5.17324E+11,DENVER,CO,315600,SFR Grade C,2017,307500
111988,2.22112E+11,DENVER,CO,331200,"SFR Grade C, D, or E, w/RK",2017,318500
111992,5.10109E+11,DENVER,CO,565500,SFR Grade C,2017,420000
112003,2.20133E+11,DENVER,CO,562900,SFR Grade C,2017,480000
112044,5.08519E+11,DENVER,CO,380800,SFR Grade C,2017,285000
112053,19508020000,DENVER,CO,330900,SFR Grade C,2017,10
112077,2.33215E+11,DENVER,CO,326800,RESIDENTIAL-CONDOMINIUM,2017,285180
112090,2.31107E+11,DENVER,CO,510900,"SFR Grade C, D, or E, w/RK",2017,518500
112102,5.01207E+11,DENVER,CO,254300,RESIDENTIAL-CONDOMINIUM,2017,219500
112166,5.24114E+11,DENVER,CO,724900,"SFR Grade C, D, or E, w/RK",2017,701000
112168,6.27402E+11,DENVER,CO,175200,RESIDENTIAL-CONDOMINIUM,2017,115000
112182,1.21501E+11,DENVER,CO,100,COMMERCIAL-SHOPPING CENTER,2017,10
112199,14309005000,DENVER,CO,478800,SFR Grade C,2017,415000
112203,6.19104E+11,DENVER,CO,414000,SFR Grade C,2017,350000
112204,5.02426E+11,DENVER,CO,1350800,SFR Grade A,2017,250000
112222,5.02307E+11,DENVER,CO,4491900,RESIDENTIAL-APARTMENT,2017,10
112227,23304010000,DENVER,CO,390600,SFR Grade C,2017,350000
112260,5.03918E+11,DENVER,CO,381000,RESIDENTIAL-CONDOMINIUM,2017,10
112301,5.03814E+11,DENVER,CO,258500,RESIDENTIAL-CONDOMINIUM,2017,236500
112306,17313016000,DENVER,CO,369900,SFR Grade C,2017,10
112321,19105014000,DENVER,CO,343000,SFR Grade C,2017,10
112325,5.31211E+11,DENVER,CO,385000,SFR Grade C,2017,365000
112333,1.13216E+11,DENVER,CO,355600,SFR Grade C,2017,10
112336,14407007000,DENVER,CO,482200,SFR Grade C,2017,10
112347,5.32113E+11,DENVER,CO,99800,RESIDENTIAL LAND CONTIGUOUS,2017,300000
112404,4.36608E+11,DENVER,CO,481500,"SFR Grade C, D, or E, w/RK",2017,420000
112465,2.31417E+11,DENVER,CO,664200,RESIDENTIAL-ROWHOUSE,2017,630000
112471,2.35228E+11,DENVER,CO,827700,SFR Grade C,2017,667000
112482,8.07118E+11,DENVER,CO,260600,RESIDENTIAL-CONDOMINIUM,2017,1
112499,5.31205E+11,DENVER,CO,443000,SFR Grade C,2017,10
112501,6.07312E+11,DENVER,CO,1918600,SFR Grade A,2017,0
112502,1.31116E+11,DENVER,CO,828500,"SFR Grade C, D, or E, w/RK",2017,405000
112538,5.02202E+11,DENVER,CO,250700,RESIDENTIAL-CONDOMINIUM,2017,235000
112546,5.18145E+11,DENVER,CO,1440000,RESIDENTIAL-APARTMENT,2017,1195000
112559,2.26218E+11,DENVER,CO,443400,SFR Grade C,2017,10
112568,21124016000,DENVER,CO,388200,SFR Grade C,2017,340000
112585,4.35114E+11,DENVER,CO,417600,SFR Grade C,2017,352500
112594,9.01205E+11,DENVER,CO,387500,"SFR Grade C, D, or E, w/RK",2017,365000
112620,5.36209E+11,DENVER,CO,860200,SFR Grade B w/RK,2017,720000
112629,6.04206E+11,DENVER,CO,488500,"SFR Grade C, D, or E, w/RK",2017,410000
112644,1.3231E+11,DENVER,CO,824400,SFR Grade B,2017,780000
112652,5.15605E+11,DENVER,CO,777600,SFR Grade C,2017,10
112678,6.15307E+11,DENVER,CO,155600,RESIDENTIAL-CONDOMINIUM,2017,0
112684,5.09122E+11,DENVER,CO,479900,"SFR Grade C, D, or E, w/RK",2017,417000
112725,5.12111E+11,DENVER,CO,1280800,RESIDENTIAL-ROWHOUSE,2017,1393755
112732,2.2812E+11,DENVER,CO,471300,RESIDENTIAL-ROWHOUSE,2017,10
112739,5.14223E+11,DENVER,CO,750900,SFR Grade B w/RK,2017,671000
112758,2.36303E+11,DENVER,CO,703400,RESIDENTIAL-CONDOMINIUM,2017,640000
112762,2.35508E+11,DENVER,CO,152300,RESIDENTIAL-CONDOMINIUM,2017,135000
112763,14337051000,DENVER,CO,514700,SFR Grade C,2017,509726
112768,5.14317E+11,DENVER,CO,1284500,SFR Grade B w/RK,2017,1200000
112786,2.32205E+11,DENVER,CO,642600,SFR Grade C,2017,0
112789,5.02322E+11,DENVER,CO,980300,SFR Grade B,2017,915000
112818,6.09101E+11,DENVER,CO,395500,RESIDENTIAL-ROWHOUSE,2017,0
112822,5.02326E+11,DENVER,CO,479800,RESIDENTIAL-CONDOMINIUM,2017,464500
112830,1.33229E+11,DENVER,CO,375600,RESIDENTIAL-CONDOMINIUM,2017,0
112834,2.29328E+11,DENVER,CO,1095300,RESIDENTIAL-ROWHOUSE,2017,1185000
112836,2.2942E+11,DENVER,CO,565300,"SFR Grade C, D, or E, w/RK",2017,525500
112842,2.28111E+11,DENVER,CO,700700,"SFR Grade C, D, or E, w/RK",2017,606000
112850,2.20307E+11,DENVER,CO,618200,"SFR Grade C, D, or E, w/RK",2017,515500
112865,2.34538E+11,DENVER,CO,361500,RESIDENTIAL-CONDOMINIUM,2017,300000
112878,22102011000,DENVER,CO,420300,"SFR Grade C, D, or E, w/RK",2017,380000
112882,7.04101E+11,DENVER,CO,247100,RESIDENTIAL-CONDOMINIUM,2017,0
112886,1.28408E+11,DENVER,CO,493900,SFR Grade C,2017,423450
112920,5.10325E+11,DENVER,CO,279600,RESIDENTIAL-ROWHOUSE,2017,265000
112938,2.21403E+11,DENVER,CO,392400,"SFR Grade C, D, or E, w/RK",2017,347000
112949,2.28309E+11,DENVER,CO,414200,RESIDENTIAL-CONDOMINIUM,2017,405000
112971,6.32432E+11,DENVER,CO,292200,RESIDENTIAL-CONDOMINIUM,2017,240000
112988,8.07122E+11,DENVER,CO,172000,RESIDENTIAL-CONDOMINIUM,2017,145000
112991,9.01113E+11,DENVER,CO,200800,RESIDENTIAL-CONDOMINIUM,2017,171000
113004,22217017000,DENVER,CO,285100,SFR Grade C,2017,226000
113020,6.16305E+11,DENVER,CO,292900,RESIDENTIAL-CONDOMINIUM,2017,0
113051,5.18203E+11,DENVER,CO,389400,SFR Grade C,2017,307500
113053,5.02313E+11,DENVER,CO,1500,RESIDENTIAL-CONDOMINIUM,2017,420000
113151,2.23405E+11,DENVER,CO,327600,RESIDENTIAL-CONDOMINIUM,2017,313000
113158,2.16316E+11,DENVER,CO,407900,"SFR Grade C, D, or E, w/RK",2017,330000
113184,5.2651E+11,DENVER,CO,491400,SFR Grade C,2017,360000
113202,5.12505E+11,DENVER,CO,486500,RESIDENTIAL-CONDOMINIUM,2017,449900
113226,5.27612E+11,DENVER,CO,537600,"SFR Grade C, D, or E, w/RK",2017,427000
113230,9.10303E+11,DENVER,CO,415300,SFR Grade C,2017,10
113249,2.30316E+11,DENVER,CO,7238800,COMMERCIAL-RETAIL,2017,0
113269,2.243E+11,DENVER,CO,100,VACANT LAND /GENERAL COMMON ELEMENTS,2017,10
113279,5.29404E+11,DENVER,CO,351700,SFR Grade C,2017,269500
113281,5.10113E+11,DENVER,CO,1500,RESIDENTIAL-CONDOMINIUM,2017,237000
113341,5.03918E+11,DENVER,CO,337700,RESIDENTIAL-CONDOMINIUM,2017,0
113349,2.2533E+11,DENVER,CO,415800,COMMERCIAL-RETAIL,2017,450000
113396,5.08618E+11,DENVER,CO,361600,SFR Grade C,2017,350000
113399,2.32233E+11,DENVER,CO,1146400,RESIDENTIAL-4 TO 8 UNITS,2017,0
113407,2.31136E+11,DENVER,CO,625700,SFR Grade C,2017,1
113415,1.28412E+11,DENVER,CO,871600,SFR Grade B,2017,825000
113430,6.15209E+11,DENVER,CO,139500,RESIDENTIAL-CONDOMINIUM,2017,10
113466,5.02122E+11,DENVER,CO,1663100,RESIDENTIAL-CONDOMINIUM,2017,0
113482,18216019000,DENVER,CO,327700,SFR Grade C,2017,265000
113507,5.12513E+11,DENVER,CO,789200,RESIDENTIAL-CONDOMINIUM,2017,750000
113574,6.34604E+11,DENVER,CO,410400,RESIDENTIAL-ROWHOUSE,2017,350000
113582,21106014000,DENVER,CO,524000,SFR Grade C,2017,478000
113590,5.35214E+11,DENVER,CO,631200,SFR Grade B,2017,10
113594,1.14304E+11,DENVER,CO,5785300,INDUSTRIAL-FACTORY,2017,4400000
113629,5.28205E+11,DENVER,CO,401100,SFR Grade C,2017,359000
113635,2.23111E+11,DENVER,CO,345300,None,2017,0
113637,2.34919E+11,DENVER,CO,1135900,COMMERCIAL-OFFICE,2017,1090000
113675,5.27417E+11,DENVER,CO,402100,SFR Grade C,2017,10
113708,2.32111E+11,DENVER,CO,488600,SFR Grade C,2017,0
113723,17217049000,DENVER,CO,345600,SFR Grade C,2017,10
113742,2.19423E+11,DENVER,CO,416100,RESIDENTIAL-ROWHOUSE,2017,415000
113749,5.09515E+11,DENVER,CO,338300,INDUSTRIAL-WAREHOUSE,2017,310000
113753,2.27511E+11,DENVER,CO,405900,RESIDENTIAL-CONDOMINIUM,2017,405000
113769,5.164E+11,DENVER,CO,4746300,INDUSTRIAL-WAREHOUSE,2017,8400000
113772,1.15204E+11,DENVER,CO,731900,RESIDENTIAL-ROWHOUSE,2017,633834
113784,5.20201E+11,DENVER,CO,330300,SFR Grade C,2017,0
113841,1.103E+11,DENVER,CO,100,VACANT LAND /GENERAL COMMON ELEMENTS,2017,1190000
113868,17115023000,DENVER,CO,421800,SFR Grade C,2017,355000
113878,2.25432E+11,DENVER,CO,543800,RESIDENTIAL-ROWHOUSE,2017,452500
113885,5.19417E+11,DENVER,CO,315600,SFR Grade C,2017,280000
113886,22212002000,DENVER,CO,347400,SFR Grade C,2017,10
113910,2.32302E+11,DENVER,CO,609700,RESIDENTIAL-ROWHOUSE,2017,665000
113928,2.19117E+11,DENVER,CO,760400,"SFR Grade C, D, or E, w/RK",2017,630000
113978,5.07316E+11,DENVER,CO,337900,"SFR Grade C, D, or E, w/RK",2017,292000
113981,2.30431E+11,DENVER,CO,590900,SFR Grade C,2017,10
113994,5.18416E+11,DENVER,CO,271100,SFR Grade C,2017,190000
114009,1.14404E+11,DENVER,CO,2317100,INDUSTRIAL-WAREHOUSE,2017,1900000
114027,2.34119E+11,DENVER,CO,543100,RESIDENTIAL-CONDOMINIUM,2017,550000
114030,6.18105E+11,DENVER,CO,441700,SFR Grade C,2017,385000
114076,1.28504E+11,DENVER,CO,193900,RESIDENTIAL-ROWHOUSE,2017,171400
114101,6.33418E+11,DENVER,CO,450800,SFR Grade C,2017,0
114110,5.2542E+11,DENVER,CO,603200,RESIDENTIAL LAND CONTIGUOUS,2017,493500
114146,8.06307E+11,DENVER,CO,393800,RESIDENTIAL-ROWHOUSE,2017,362995
114157,6.21326E+11,DENVER,CO,475100,RESIDENTIAL-ROWHOUSE,2017,440000
114172,4.36303E+11,DENVER,CO,417000,"SFR Grade C, D, or E, w/RK",2017,408000
114211,2.2213E+11,DENVER,CO,354700,"SFR Grade C, D, or E, w/RK",2017,336000
114223,22403011000,DENVER,CO,367700,SFR Grade C,2017,312500
114270,2.30429E+11,DENVER,CO,572600,SFR Grade C,2017,0
114281,7.0451E+11,DENVER,CO,553700,SFR Grade B,2017,483000
114299,2.28115E+11,DENVER,CO,540600,RESIDENTIAL-ROWHOUSE,2017,469000
114300,5.31313E+11,DENVER,CO,402900,SFR Grade C,2017,347000
114310,6.21203E+11,DENVER,CO,29079500,RESIDENTIAL-MULTI UNIT APTS,2017,10
114316,7.05104E+11,DENVER,CO,734400,SFR Grade B w/RK,2017,655000
114342,1.16501E+11,DENVER,CO,689600,SFR Grade C,2017,605000
114350,1.31103E+11,DENVER,CO,565100,SFR Grade C,2017,0
114353,6.19303E+11,DENVER,CO,401200,"SFR Grade C, D, or E, w/RK",2017,10
114359,1.32303E+11,DENVER,CO,1738700,SFR Grade B w/RK,2017,1800000
114376,5.27605E+11,DENVER,CO,1046600,SFR Grade C,2017,1060000
114383,2.24409E+11,DENVER,CO,437200,"SFR Grade C, D, or E, w/RK",2017,390000
114396,5.31108E+11,DENVER,CO,394000,SFR Grade C,2017,323500
114398,2.13103E+11,DENVER,CO,100200,COMMERCIAL-MISC IMPS,2017,700000
114404,2.28313E+11,DENVER,CO,1970000,SFR Grade A,2017,1649000
114409,2.28226E+11,DENVER,CO,671200,"SFR Grade C, D, or E, w/RK",2017,529000
114414,6.30109E+11,DENVER,CO,731600,RESIDENTIAL-4 TO 8 UNITS,2017,4830000
114416,2.23108E+11,DENVER,CO,269000,None,2017,0
114418,2.34539E+11,DENVER,CO,890600,RESIDENTIAL-CONDOMINIUM,2017,0
114436,6.29408E+11,DENVER,CO,550000,SFR Grade C,2017,467000
114444,2.30406E+11,DENVER,CO,527400,SFR Grade C,2017,0
114471,5.08118E+11,DENVER,CO,1134500,COMMERCIAL-OFFICE,2017,1695000
114509,6.32405E+11,DENVER,CO,587100,SFR Grade B w/RK,2017,540000
114518,5.25319E+11,DENVER,CO,2440700,SFR Grade A,2017,2350000
114537,5.16413E+11,DENVER,CO,434400,"SFR Grade C, D, or E, w/RK",2017,381993
114541,2.3212E+11,DENVER,CO,1481200,RESIDENTIAL-4 TO 8 UNITS,2017,8050000
114556,5.08337E+11,DENVER,CO,309200,SFR Grade C,2017,10
114624,6.16306E+11,DENVER,CO,230300,RESIDENTIAL-CONDOMINIUM,2017,200000
114630,2.131E+11,DENVER,CO,1199200,INDUSTRIAL-WAREHOUSE,2017,0
114687,23101049000,DENVER,CO,319800,SFR Grade C,2017,10
114705,5.21311E+11,DENVER,CO,299200,SFR Grade C,2017,301500
114710,1.15204E+11,DENVER,CO,837300,SFR Grade B,2017,885786
114730,6.04231E+11,DENVER,CO,372200,RESIDENTIAL-DUPLEX,2017,345000
114733,6.31426E+11,DENVER,CO,529700,"SFR Grade C, D, or E, w/RK",2017,450000
114741,2.171E+11,DENVER,CO,519100,RESIDENTIAL-CONDOMINIUM,2017,448000
114755,15227013000,DENVER,CO,369600,SFR Grade C,2017,299893
114808,5.15113E+11,DENVER,CO,873300,"SFR Grade C, D, or E, w/RK",2017,850000
114817,15230032000,DENVER,CO,332600,SFR Grade C,2017,298856
114818,5.27207E+11,DENVER,CO,401400,SFR Grade D or E,2017,332000
114831,1.29405E+11,DENVER,CO,310900,SFR Grade C,2017,275000
114868,18612017000,DENVER,CO,338000,SFR Grade C,2017,280000
114907,9.10413E+11,DENVER,CO,195000,RESIDENTIAL-CONDOMINIUM,2017,155375
114916,8.07122E+11,DENVER,CO,215500,RESIDENTIAL-CONDOMINIUM,2017,185000
114932,5.25409E+11,DENVER,CO,1500200,SFR Grade B,2017,1215000
114939,19504020000,DENVER,CO,347200,SFR Grade C,2017,295000
114948,2.34218E+11,DENVER,CO,913300,RESIDENTIAL-ROWHOUSE,2017,655000
114952,6.19313E+11,DENVER,CO,515900,"SFR Grade C, D, or E, w/RK",2017,430000
114968,5.21316E+11,DENVER,CO,317400,SFR Grade C,2017,170000
114970,2.28114E+11,DENVER,CO,536100,RESIDENTIAL-ROWHOUSE,2017,455000
114979,2.33119E+11,DENVER,CO,401300,RESIDENTIAL-CONDOMINIUM,2017,385000
115002,5.22725E+11,DENVER,CO,751100,COMMERCIAL-OFFICE,2017,0
115011,9.10102E+11,DENVER,CO,379800,SFR Grade C,2017,10
115056,2.13103E+11,DENVER,CO,346600,INDUSTRIAL-WAREHOUSE,2017,700000
115062,6.31212E+11,DENVER,CO,1314400,SFR Grade B,2017,385000
115070,1.16117E+11,DENVER,CO,1178100,SFR Grade B,2017,1040000
115092,8.07111E+11,DENVER,CO,435600,SFR Grade C,2017,0
115111,6.15307E+11,DENVER,CO,249000,RESIDENTIAL-CONDOMINIUM,2017,269900
115134,5.03815E+11,DENVER,CO,1612000,SFR Grade B,2017,1
115144,6.15306E+11,DENVER,CO,141300,RESIDENTIAL-CONDOMINIUM,2017,10
115177,6.17323E+11,DENVER,CO,399000,SFR Grade C,2017,10
115197,5.19122E+11,DENVER,CO,315700,SFR Grade C,2017,0
115219,5.18121E+11,DENVER,CO,228600,SFR Grade D or E,2017,73062
115229,2.183E+11,DENVER,CO,700500,RESIDENTIAL-ROWHOUSE,2017,0
115237,2.26522E+11,DENVER,CO,328700,RESIDENTIAL-ROWHOUSE,2017,271000
115286,2.27804E+11,DENVER,CO,110000000,RESIDENTIAL-MULTI UNIT APTS,2017,100500000
115291,6.21318E+11,DENVER,CO,269300,RESIDENTIAL-CONDOMINIUM,2017,255000
115299,5.27301E+11,DENVER,CO,429700,RESIDENTIAL-ROWHOUSE,2017,420000
115320,6.31208E+11,DENVER,CO,485700,"SFR Grade C, D, or E, w/RK",2017,379900
115329,6.1611E+11,DENVER,CO,224700,RESIDENTIAL-CONDOMINIUM,2017,0
115384,6.15308E+11,DENVER,CO,155600,RESIDENTIAL-CONDOMINIUM,2017,10
115391,1.19302E+11,DENVER,CO,385600,RESIDENTIAL-ROWHOUSE,2017,350000
115393,2.17414E+11,DENVER,CO,385500,SFR Grade C,2017,10
115404,15230049000,DENVER,CO,352200,SFR Grade C,2017,324754
115433,7.05109E+11,DENVER,CO,703400,SFR Grade B,2017,10
115484,6.33304E+11,DENVER,CO,245200,RESIDENTIAL-CONDOMINIUM,2017,235000
115490,6.33203E+11,DENVER,CO,439500,"SFR Grade C, D, or E, w/RK",2017,395000
115492,23301012000,DENVER,CO,446800,SFR Grade C,2017,0
115498,9.13207E+11,DENVER,CO,617100,SFR Grade B,2017,540000
115634,5.3612E+11,DENVER,CO,488200,SFR Grade C,2017,386000
115647,6.33305E+11,DENVER,CO,147900,RESIDENTIAL-CONDOMINIUM,2017,0
115653,6.27402E+11,DENVER,CO,127100,RESIDENTIAL-CONDOMINIUM,2017,100000
115675,2.19312E+11,DENVER,CO,627100,RESIDENTIAL-ROWHOUSE,2017,589000
115706,5.1641E+11,DENVER,CO,345000,SFR Grade C,2017,0
115719,5.10427E+11,DENVER,CO,639000,SFR Grade C,2017,10
115738,5.10232E+11,DENVER,CO,4310600,COMMERCIAL-OFFICE,2017,4774338
115745,6.09338E+11,DENVER,CO,180900,RESIDENTIAL-ROWHOUSE,2017,10
115750,2.28232E+11,DENVER,CO,661500,SFR Grade C,2017,10
115768,6.19112E+11,DENVER,CO,403400,SFR Grade C,2017,10
115820,23423006000,DENVER,CO,339400,SFR Grade C,2017,305000
115833,5.1631E+11,DENVER,CO,348300,SFR Grade C,2017,260000
115860,2.33108E+11,DENVER,CO,498000,RESIDENTIAL-CONDOMINIUM,2017,395000
115875,2.16314E+11,DENVER,CO,338600,SFR Grade C,2017,317000
115882,18116002000,DENVER,CO,370000,"SFR Grade C, D, or E, w/RK",2017,316000
115910,5.0711E+11,DENVER,CO,352000,"SFR Grade C, D, or E, w/RK",2017,305000
115917,2.23108E+11,DENVER,CO,1561500,RESIDENTIAL-APARTMENT,2017,0
115924,6.15306E+11,DENVER,CO,183600,RESIDENTIAL-CONDOMINIUM,2017,199000
115940,1.30106E+11,DENVER,CO,438900,"SFR Grade C, D, or E, w/RK",2017,407000
115973,5.32111E+11,DENVER,CO,329000,SFR Grade C,2017,10
115974,2.29113E+11,DENVER,CO,491300,RESIDENTIAL-ROWHOUSE,2017,520000
116002,5.13301E+11,DENVER,CO,1587100,RESIDENTIAL-CONDOMINIUM,2017,946400
116006,5.06104E+11,DENVER,CO,697700,COMMERCIAL-RETAIL,2017,10
116016,6.05343E+11,DENVER,CO,1303500,SFR Grade A,2017,1225000
116023,1.29328E+11,DENVER,CO,976900,SFR Grade B,2017,250000
116030,15103014000,DENVER,CO,310100,"SFR Grade C, D, or E, w/RK",2017,275000
116034,5.22305E+11,DENVER,CO,100,VACANT LAND /GENERAL COMMON ELEMENTS,2017,0
116050,5.32401E+11,DENVER,CO,225100,RESIDENTIAL-ROWHOUSE,2017,225000
116066,16108009000,DENVER,CO,413100,SFR Grade C,2017,351739
116104,6.20322E+11,DENVER,CO,501000,SFR Grade C,2017,439000
116116,6.05105E+11,DENVER,CO,461000,SFR Grade C,2017,10
116136,5.07108E+11,DENVER,CO,312200,SFR Grade C,2017,10
116155,18607020000,DENVER,CO,321700,SFR Grade C,2017,0
116192,18604019000,DENVER,CO,332300,SFR Grade C,2017,288000
116198,5.02106E+11,DENVER,CO,305700,RESIDENTIAL-CONDOMINIUM,2017,280000
116218,15227006000,DENVER,CO,375100,SFR Grade C,2017,287030
116240,2.27621E+11,DENVER,CO,1411900,RESIDENTIAL-4 TO 8 UNITS,2017,1360000
116249,5.11308E+11,DENVER,CO,596200,RESIDENTIAL-DUPLEX,2017,406000
116252,6.30204E+11,DENVER,CO,879800,SFR Grade C,2017,225000
116254,6.17321E+11,DENVER,CO,457200,SFR Grade C,2017,10
116271,6.04339E+11,DENVER,CO,819700,SFR Grade B,2017,750000
116307,2.31426E+11,DENVER,CO,962000,COMMERCIAL-RETAIL,2017,0
116315,2.32119E+11,DENVER,CO,5134400,RESIDENTIAL-ROWHOUSE,2017,1315877
116338,6.32412E+11,DENVER,CO,648800,SFR Grade B w/RK,2017,570000
116347,2.33215E+11,DENVER,CO,673900,RESIDENTIAL-CONDOMINIUM,2017,569000
116361,2.32111E+11,DENVER,CO,57500,VACANT LAND,2017,0
116405,5.10315E+11,DENVER,CO,394300,RESIDENTIAL-CONDOMINIUM,2017,365000
116406,5.16302E+11,DENVER,CO,333900,SFR Grade C,2017,301000
116413,5.08327E+11,DENVER,CO,353900,"SFR Grade C, D, or E, w/RK",2017,285000
116435,2.32119E+11,DENVER,CO,615100,RESIDENTIAL-ROWHOUSE,2017,586000
116465,5.10116E+11,DENVER,CO,754800,"SFR Grade C, D, or E, w/RK",2017,700000
116466,2.20332E+11,DENVER,CO,446300,SFR Grade C,2017,335000
116467,5.1043E+11,DENVER,CO,682000,SFR Grade C,2017,620000
116481,5.2012E+11,DENVER,CO,357700,SFR Grade C,2017,310000
116511,20218027000,DENVER,CO,316200,RESIDENTIAL-ROWHOUSE,2017,271200
116532,5.0391E+11,DENVER,CO,254800,RESIDENTIAL-CONDOMINIUM,2017,266000
116576,5.32303E+11,DENVER,CO,437700,SFR Grade C,2017,389900
116580,6.20118E+11,DENVER,CO,277400,RESIDENTIAL-CONDOMINIUM,2017,10
116608,1.28323E+11,DENVER,CO,169700,RESIDENTIAL-CONDOMINIUM,2017,147848
116634,6.19219E+11,DENVER,CO,352000,SFR Grade C,2017,301000
116652,2.34128E+11,DENVER,CO,1031100,RESIDENTIAL-CONDOMINIUM,2017,925000
116663,2.33106E+11,DENVER,CO,388400,COMMERCIAL-CONDOMINIUM,2017,460000
116709,5.12503E+11,DENVER,CO,466200,RESIDENTIAL-CONDOMINIUM,2017,460000
116715,1.13609E+11,DENVER,CO,340700,SFR Grade C,2017,291000
